Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2024-11-20	2024-11-20	2024-09	Amazon Unlimited (Streaming)	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	2	100	Song	GB	0	0.03286284	0.00000000
2024-11-20	2024-11-20	2024-09	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00213180	0.00000000
2024-11-19	2024-11-19	2024-08	Pandora	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00554219	0.00000000
2024-10-24	2024-10-24	2024-08	Apple Music	The Face	Dr. Caligari	QZPLR2080228	195920977126	3	100	Song	IT	0	0.03196624	0.00000000
2024-10-23	2024-10-23	2024-08	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	JP	0	0.00269281	0.00000000
2024-10-21	2024-10-21	2024-08	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	4	100	Song	US	0	0.04752888	0.00000000
2024-10-21	2024-10-21	2024-08	Amazon Unlimited (Streaming)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	2	100	Song	JP	0	0.01227719	0.00000000
2024-10-21	2024-10-21	2024-08	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	US	0	0.00427171	0.00000000
2024-10-21	2024-10-21	2024-08	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	CA	0	0.00603189	0.00000000
2024-10-01	2024-10-01	2024-07	Apple Music	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	2	100	Song	FR	0	0.01779231	0.00000000
2024-10-01	2024-10-01	2024-07	Apple Music	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	US	0	0.00853814	0.00000000
2024-10-01	2024-10-01	2024-07	Apple Music	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00853814	0.00000000
2024-09-30	2024-09-30	2024-07	Apple Music	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	JP	0	0.00277497	0.00000000
2024-09-19	2024-09-19	2024-07	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	CA	0	0.01047134	0.00000000
2024-09-18	2024-09-18	2024-07	Amazon Unlimited (Streaming)	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	ES	0	0.01328351	0.00000000
2024-09-18	2024-09-18	2024-07	Amazon Unlimited (Streaming)	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	ES	0	0.01328351	0.00000000
2024-09-18	2024-09-18	2024-07	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.01703211	0.00000000
2024-09-18	2024-09-18	2024-07	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	4	100	Song	US	0	0.04446630	0.00000000
2024-09-18	2024-09-18	2024-07	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00213638	0.00000000
2024-09-11	2024-09-11	2024-07	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	4	100	Song	US	0	0.00005659	0.00000000
2024-09-11	2024-09-11	2024-07	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	OU	0	0.00004244	0.00000000
2024-09-10	2024-09-10	2024-06	Deezer	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	AU	0	0.00906637	0.00000000
2024-08-30	2024-08-30	2024-06	Apple Music	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	JP	0	0.00263411	0.00000000
2024-08-30	2024-08-30	2024-06	Apple Music	The Face	Connect the Blots	QZFYW2139638	195920981253	1	100	Song	JP	0	0.00397919	0.00000000
2024-08-24	2024-08-24	2024-07	YouTube (Red)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	DE	0	0.01599251	0.00000000
2024-08-24	2024-08-24	2024-07	YouTube (Red)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.00569659	0.00000000
2024-08-27	2024-08-27	2024-06	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00074836	0.00000000
2024-08-27	2024-08-27	2024-06	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.01163179	0.00000000
2024-08-23	2024-08-23	2024-06	Facebook	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	OU	0	0.00072083	0.00000000
2024-08-23	2024-08-23	2024-06	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	OU	0	0.00002743	0.00000000
2024-08-23	2024-08-23	2024-06	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	US	0	0.00002743	0.00000000
2024-08-22	2024-08-22	2024-06	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.01535656	0.00000000
2024-08-22	2024-08-22	2024-06	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	US	0	0.01262725	0.00000000
2024-08-22	2024-08-22	2024-06	Amazon Prime (Streaming)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	DE	0	0.00188204	0.00000000
2024-08-22	2024-08-22	2024-06	Amazon Prime (Streaming)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	DE	0	0.00188204	0.00000000
2024-08-22	2024-08-22	2024-06	Amazon Prime (Streaming)	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	DE	0	0.00188204	0.00000000
2024-08-22	2024-08-22	2024-06	Amazon Prime (Streaming)	The Face	Connect the Blots	QZFYW2139638	195920981253	1	100	Song	DE	0	0.00188204	0.00000000
2024-08-22	2024-08-22	2024-06	Amazon Prime (Streaming)	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	DE	0	0.00188204	0.00000000
2024-08-22	2024-08-22	2024-06	Amazon Prime (Streaming)	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	DE	0	0.00188204	0.00000000
2024-08-22	2024-08-22	2024-06	Amazon Prime (Streaming)	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	DE	0	0.00188204	0.00000000
2024-08-22	2024-08-22	2024-06	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	DE	0	0.00188204	0.00000000
2024-08-22	2024-08-22	2024-06	Amazon Prime (Streaming)	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	DE	0	0.00188204	0.00000000
2024-08-22	2024-08-22	2024-05	Deezer	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	FR	0	0.00281203	0.00000000
2024-08-03	2024-08-03	2024-05	iTunes Songs	Nuve	Dalat Fi (feat. Tammy)	QZFYW2139617	195920986432	1	100	Song	US	0	0.70007973	0.00000000
2024-08-03	2024-08-03	2024-05	iTunes Songs	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	US	0	0.70007973	0.00000000
2024-08-03	2024-08-03	2024-05	iTunes Match	Nuve	Dalat Fi (feat. Tammy)	QZFYW2139617	195920986432	1	100	Song	US	0	0.00087189	0.00000000
2024-08-03	2024-08-03	2024-05	iTunes Match	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	US	0	0.00087189	0.00000000
2024-08-02	2024-08-02	2024-05	Apple Music	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	US	0	0.00818493	0.00000000
2024-08-02	2024-08-02	2024-05	Apple Music	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	CA	0	0.00348261	0.00000000
2024-08-02	2024-08-02	2024-05	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	DE	0	0.01111070	0.00000000
2024-08-02	2024-08-02	2024-05	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.00818493	0.00000000
2024-08-02	2024-08-02	2024-05	Apple Music	Nuve	Dalat Fi (feat. Tammy)	QZFYW2139617	195920986432	6	100	Song	US	0	0.04910959	0.00000000
2024-08-02	2024-08-02	2024-05	Apple Music	Nuve	Sama Sama	QZFYW2139616	195920986432	5	100	Song	US	0	0.04092466	0.00000000
2024-07-22	2024-07-22	2024-04	NetEase	Nuve	Swy	QZFYW2139619	195920986432	2	100	Song	US	0	0.00045911	0.00000000
2024-07-22	2024-07-22	2024-01	NetEase	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	2	100	Song	US	0	0.00050173	0.00000000
2024-07-22	2024-07-22	2023-12	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	3	100	Song	US	0	0.00026652	0.00000000
2024-07-22	2024-07-22	2023-12	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	4	100	Song	US	0	0.00148770	0.00000000
2024-07-19	2024-07-19	2023-09	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	5	100	Song	US	0	0.00216437	0.00000000
2024-07-18	2024-07-18	2024-05	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	US	0	0.00003531	0.00000000
2024-07-18	2024-07-18	2024-05	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	OU	0	0.00003531	0.00000000
2024-07-18	2024-07-18	2024-05	Facebook	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	OU	0	0.00001177	0.00000000
2024-07-17	2024-07-17	2024-05	Amazon Unlimited (Streaming)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	DE	0	0.00479081	0.00000000
2024-07-17	2024-07-17	2024-05	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	DE	0	0.01010283	0.00000000
2024-07-17	2024-07-17	2024-05	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.01648226	0.00000000
2024-07-17	2024-07-17	2024-05	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	8	100	Song	US	0	0.05220952	0.00000000
2024-07-17	2024-07-17	2024-05	Amazon Prime (Streaming)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	US	0	0.00407227	0.00000000
2024-07-17	2024-07-17	2024-05	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	3	100	Song	US	0	0.01028247	0.00000000
2024-07-18	2024-07-18	2023-10	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00052840	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	US	0	0.01250010	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	GB	0	0.00040035	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	AU	0	0.00031290	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	TR	0	0.00004652	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	NC	0	0.00010328	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	NO	0	0.00007980	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	HK	0	0.00016549	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	IN	0	0.00021073	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	BE	0	0.00004479	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	PT	0	0.00005476	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	DE	0	0.00036505	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	VN	0	0.00027301	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	NL	0	0.00009370	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	NZ	0	0.00009607	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	RE	0	0.00001168	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	RO	0	0.00002196	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	FR	0	0.01223367	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	KH	0	0.00035725	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	KR	0	0.00020283	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	ES	0	0.00004147	0.00000000
2024-07-11	2024-07-11	2024-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	TW	0	0.00024129	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00497242	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	HK	0	0.00011745	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	GP	0	0.00001185	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	SN	0	0.00001034	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	AE	0	0.00002797	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	NL	0	0.00003809	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	ES	0	0.00013922	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	CA	0	0.00023602	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	KH	0	0.00030623	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	AT	0	0.00006793	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	VN	0	0.00004800	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	MA	0	0.00001582	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	CH	0	0.00007700	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	FR	0	0.01884389	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	CD	0	0.00003410	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	LU	0	0.00011543	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	PT	0	0.00003085	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	BE	0	0.00008557	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	RE	0	0.00003043	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	NZ	0	0.00166812	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	PK	0	0.00000609	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	US	0	0.03180606	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	RO	0	0.00002898	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	AU	0	0.00013383	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	TH	0	0.00001479	0.00000000
2024-07-10	2024-07-10	2024-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	0	100	Song	GB	0	0.00020339	0.00000000
2024-07-05	2024-07-05	2024-04	Apple Music	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	US	0	0.00798013	0.00000000
2024-07-05	2024-07-05	2024-04	Apple Music	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	US	0	0.00436736	0.00000000
2024-07-04	2024-07-04	2024-04	Apple Music	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	FR	0	0.00397510	0.00000000
2024-07-01	2024-07-01	2024-05	YouTube (Ads)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	0	100	Song	AU	0	0.00489758	0.00000000
2024-06-30	2024-06-30	2024-05	YouTube (Red)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	MX	0	0.00187536	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Time and Space	QZPLR2080225	195920977126	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	DE	0	0.00315645	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Let's Gogh!	QZFYW2139639	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Connect the Blots	QZFYW2139638	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	3	100	Song	US	0	0.03966493	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.01387346	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Unlimited (Streaming)	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	ES	0	0.01144184	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Prime (Streaming)	The Face	Connect the Blots	QZFYW2139638	195920981253	1	100	Song	ES	0	0.00118826	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.00385554	0.00000000
2024-06-18	2024-06-18	2024-04	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	6	100	Song	US	0	0.02057289	0.00000000
2024-06-06	2024-06-06	2024-04	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	OU	0	0.00002335	0.00000000
2024-06-06	2024-06-06	2024-04	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	US	0	0.00003502	0.00000000
2024-06-06	2024-06-06	2024-04	Facebook	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	OU	0	0.00001167	0.00000000
2024-06-06	2024-06-06	2024-04	Facebook	Nuve	DeBachin	QZFYW2139613	195920988948	1	100	Song	US	0	0.00037809	0.00000000
2024-06-06	2024-06-06	2024-04	Tidal	The Face	Connect the Blots	QZFYW2139638	195920981253	1	100	Song	US	0	0.00201941	0.00000000
2024-06-06	2024-06-06	2024-04	Tidal	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	US	0	0.00201941	0.00000000
2024-06-06	2024-06-06	2024-04	Tidal	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	US	0	0.00201941	0.00000000
2024-06-06	2024-06-06	2024-04	Tidal	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	US	0	0.00201941	0.00000000
2024-06-06	2024-06-06	2024-04	Tidal	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	US	0	0.00201941	0.00000000
2024-06-06	2024-06-06	2024-04	Tidal	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00201941	0.00000000
2024-06-06	2024-06-06	2024-04	Tidal	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.00201941	0.00000000
2024-06-06	2024-06-06	2024-04	Tidal	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00201941	0.00000000
2024-06-06	2024-06-06	2024-04	Tidal	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	US	0	0.00201941	0.00000000
2024-06-08	2024-06-08	2024-03	Apple Music	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00394641	0.00000000
2024-06-07	2024-06-07	2024-03	Apple Music	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	CA	0	0.00440740	0.00000000
2024-06-06	2024-06-06	2024-03	Snap	Nuve	Swy	QZFYW2139619	195920986432	1	100	Song	BH	0	0.00055776	0.00000000
2024-06-06	2024-06-06	2024-03	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00485008	0.00000000
2024-06-06	2024-06-06	2024-03	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	FR	0	0.00218788	0.00000000
2024-06-06	2024-06-06	2024-02	Snap	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	AR	0	0.00014364	0.00000000
